id.source,id.local,id.global,firstName,lastName,nameAtBirth,dateOfBirth,placeOfBirth,plz,city
org,8668863588320626425,8668863588320626425,Georg,Schwarz,,03.09.1967,,42277,Wuppertal
org,8670097964185729583,8670097964185729583,Erwin,Kiefer,,14.07.1941,,38440,Wolfsburg
org,8670207608077400913,8670207608077400913,Maria,Steinle,,30.08.1971,,85276,Hettenshausen
org,8671902199507341266,8671902199507341266,Andreas,Schuster,,19.07.1998,,10317,Berlin
org,8672055814234456955,8672055814234456955,Swen,Schulz,,20.02.1965,,31079,Westfeld
org,8672766417838584228,8672766417838584228,Friedrich,Holzer,,17.10.1975,,,
org,8673496105514190361,8673496105514190361,Elfriede,Mueller,,26.01.1955,,,
org,8674783398725138672,8674783398725138672,Erich,Wolff,,18.04.1998,,77963,Schwanau
org,8678135567906458504,8678135567906458504,Alexander,Kilian,Kilian,23.05.1999,Berlin,12437,Berlin
org,8680577194269192943,8680577194269192943,Josef,Schmitz,,18.09.1959,,48157,Muenster
org,8681766038747854895,8681766038747854895,Hildegard,Werner,Brueckner,06.03.1982,Bremen,28205,Bremen
org,8683892466406082826,8683892466406082826,Lissi,Klingbeil,Klingbeil,08.09.1954,Grossensee,99837,Grossensee
org,8686591759555052158,8686591759555052158,Ute,Lindemann,,05.04.1932,,,
org,8686709159759069196,8686709159759069196,Heinz-Werner,Hennig,,09.02.1975,,,
org,8688505344336609318,8688505344336609318,Frank,Rist,,27.06.1960,,,
org,8688742766629898454,8688742766629898454,Rita,Spielmann,,21.05.1947,,,
org,8689322540570031923,8689322540570031923,Cecilia,Wilhelm,,14.01.1937,,45138,Essen
org,8689545456853565388,8689545456853565388,Barbara,Deutsch,,02.11.1944,,72144,Dusslingen
org,8694073141930278108,8694073141930278108,Renate,Zimmer,,26.12.1971,,49824,Ringe
org,8694189942983670571,8694189942983670571,Thorben,Roth,,27.03.1943,,,
org,8694255076708404405,8694255076708404405,Guenter,Strobl,,10.10.1962,,33014,Steinheim
org,8694558430072912589,8694558430072912589,Helga,Zorn,Zorn,15.10.2001,Eppingen,26382,Wilhelmshaven
org,8694705883610238452,8694705883610238452,Corinna,Pohle,,02.09.1936,,,
org,8694774427055863755,8694774427055863755,Dieter,Schaefer,Schaefer,07.08.1983,Berlin,55118,Mainz
org,8695227027163757756,8695227027163757756,Iwona,Moritz,,16.01.1986,,45356,Essen
org,8695245207382963663,8695245207382963663,Petra,Hauptmann,,05.12.1928,,85244,Roehrmoos
org,8695775146606086384,8695775146606086384,Michael,Meister,,14.10.1956,,63741,Aschaffenburg
org,8695959704150492220,8695959704150492220,Christa,Wunderlich,,07.01.1942,,71149,Bondorf
org,8696416739473404705,8696416739473404705,Rosemarie,Rieger,,25.05.1995,,,
dup,8696416739473404705,8696416739473404705,Hans Rosemarie,Rieger,,25.05.1995,,,
org,8697766732607173946,8697766732607173946,Sonja,Kraft,,27.10.1934,,91207,Rohr
org,8697925594866008727,8697925594866008727,Claudia,Kolb,,01.03.1972,,55124,Mainz
org,8698958403251881866,8698958403251881866,Horst,Ehlers,,21.09.2009,,,
org,8699336290026865404,8699336290026865404,Agnes,Fischer,,14.12.1958,,09322,Penig
org,8699604593904697207,8699604593904697207,Andreas,Drechsel,,02.10.1966,,68309,Mannheim
org,8701243317285142259,8701243317285142259,Robert,Gutmann,,02.11.1958,,12203,Berlin
org,8701571819534630955,8701571819534630955,Doris,Zimmermann,Zimmermann,16.10.1937,Velburg,60320,Hallenberg
org,8704455326837458759,8704455326837458759,Annemarie,Seidl,,16.01.1958,,66839,Schmelz
org,8705318598732266421,8705318598732266421,Kornelia,Freitag,,26.09.1936,,,
org,8706316111935942935,8706316111935942935,Karin,Schaefer,,30.10.1981,,92318,Ursensollen
org,8707247050727310837,8707247050727310837,Waltraud,Storm,,15.08.2000,,04626,Wildenboerten
org,8707932221204772327,8707932221204772327,Sabine,Groth,,04.10.1953,,86470,Thannhausen
org,8708212629983479137,8708212629983479137,Josef,Borchers,,28.08.1936,,75236,Kaempfelbach
org,8708395340516052158,8708395340516052158,Katharina,Horst,,15.12.1968,,,
org,8709497924044014564,8709497924044014564,Maritta,Weber,,04.01.1956,,,
org,8711335461952376508,8711335461952376508,Maria,Gutmann,Fink,21.06.2004,Koeln,51103,Koeln
org,8712749485696435939,8712749485696435939,Ines,Tempel,,17.05.1973,,,
org,8713010523951117764,8713010523951117764,Ilona,Zahn,,09.07.1920,,17034,Neubrandenburg
org,8714032229023172106,8714032229023172106,Silke,Schuler,Noack,30.01.1965,Bonn,65205,Wiesbaden
org,8717980797348302488,8717980797348302488,Ralf,Storz,Storz,11.05.1987,Luebeck,47652,Weeze
org,8718844615705446220,8718844615705446220,Hermine,Loos,Seifert,13.09.1966,Stendal,39576,Stendal
org,8720571815213514388,8720571815213514388,Anna,Baier,,11.04.1932,,85716,Unterschleissheim
org,8722218030043383681,8722218030043383681,Ute,Paul,,04.01.1975,,,
org,8725285851111309319,8725285851111309319,Hubert,Cordes,,31.10.1998,,38723,Seesen
org,8725289391360524884,8725289391360524884,Joachim,Schroeder,,26.11.1983,,,
org,8725926097273797631,8725926097273797631,Ursula,Freitag,Stamm,18.03.1967,Kerpen,50170,Kerpen
dup,8725926097273797631,8725926097273797631,Ursula,Freitag,Stamm,18.03.1967,Kerpen,,
org,8728993398868361983,8728993398868361983,Elsa,Schroeder,,17.08.1933,,71034,Boeblingen
org,8730218403040281953,8730218403040281953,Monika,Falk,Mang,13.12.1956,Barleben,93049,Regensburg
org,8732720370446678467,8732720370446678467,Carmen,Vogel,Vogel,31.12.1998,Haarbach,93449,Waldmuenchen
org,8733599965018894682,8733599965018894682,Edith,Meyer,,29.11.1956,,17268,Vietmannsdorf
org,8735303094810726024,8735303094810726024,Heinrich,Stumm,,27.05.2003,,12167,Berlin
org,8735801967572569676,8735801967572569676,Karl,Boldt,,09.07.1942,,74597,Stimpfach
org,8736113191553121321,8736113191553121321,Baerbel,Reisinger,,02.02.1995,,81673,Muenchen
org,8739754432174143815,8739754432174143815,Hellmut,Lang,,14.10.1951,,,
org,8740238891132538454,8740238891132538454,Regina,Trost,,09.08.1995,,45257,Essen
org,8742283486354490242,8742283486354490242,Elisabeth,Strack,Strack,21.05.1968,Chemnitz,09112,Chemnitz
org,8742947727629073489,8742947727629073489,Hans-Dieter,Engelmann,,14.06.1992,,,
org,8743882978582704919,8743882978582704919,Tanja,Sieben,Beyer,16.12.1934,Kiel,08349,Johanngeorgenstadt
org,8744713815037886285,8744713815037886285,Richard,Schroeder,Schroeder,09.02.1962,Emmerich,,
org,8744903416876938211,8744903416876938211,Hans,Klose,,23.12.1955,,44229,Dortmund
org,8744927753162044051,8744927753162044051,Horst,Linder,Linder,21.06.1933,Anklam,17389,Anklam
org,8748570577292053139,8748570577292053139,Ingeborg,Paulus,,23.09.1978,,,
org,8749488347204139896,8749488347204139896,Heinrich,Keck,,08.10.1987,,91058,Erlangen
org,8750230154991351123,8750230154991351123,Paul,Otte,Strauch,02.07.1952,Duggendorf,93182,Duggendorf
org,8753823311909401514,8753823311909401514,Helga,Patzer,Schroeder,06.10.1998,Schwedt/Oder,,
org,8754374632741227530,8754374632741227530,Doris,Hedrich,,23.09.1922,,,
org,8756654964994230894,8756654964994230894,Christian,Hammann,,09.09.2006,,50765,Koeln
org,8757559747671735020,8757559747671735020,Hildegard,Peschke,Wagner,30.01.1999,Lanke,79879,Wutach
org,8758071054848773248,8758071054848773248,Thomas,Mueller,Linke,31.08.1922,Hueckelhoven,,
org,8759525634808987072,8759525634808987072,Jutta,Westphal,,06.09.1990,,69493,Birkenau
org,8762840504808488221,8762840504808488221,Mustafa,Mayer,,09.07.1989,,17255,Wustrow
org,8764238668601932718,8764238668601932718,Heinrich,Wunderlich,,10.08.1971,,,
org,8765731435433181628,8765731435433181628,Alexander,Jansen,,19.03.2000,,27283,Wehrbleck
dup,8765731435433181628,8765731435433181628,Alexander,Walter,Jansen,19.03.2000,,27283,Wehrbleck
org,8767218961507267883,8767218961507267883,Annette,Baumgaertel,,28.05.1950,,01259,Dresden
org,8767348936231242856,8767348936231242856,Manfred,Luedecke,Tuerk,29.06.2001,Duisburg,,
org,8767743822433926794,8767743822433926794,Laurenz,Burkhardt,Burkhardt,12.02.1931,Ortenburg,94496,Ortenburg
org,8768461421292439473,8768461421292439473,Hildegard,Bayer,,06.09.1977,,49504,Lotte
org,8769102184212578299,8769102184212578299,Adelheid,Oltmanns,,03.12.1956,,59379,Selm
org,8773567885917899624,8773567885917899624,Hans-Hermann,Berger,,26.05.1962,,06388,Wieskau
org,8773978295017386414,8773978295017386414,Ursula,Straub,Becker,17.10.1953,Husum,57614,Woldert
dup,8773978295017386414,8773978295017386414,Ursula,Straub,Becker,17.10.1953,Husum,57614,Woldert
org,8774366302181868696,8774366302181868696,Gertrud,Mueller,,13.07.1961,,86199,Augsburg
org,8778391525392887866,8778391525392887866,Thomas,Klaus,,12.09.1945,,16321,Schoenow
org,8778928660724888033,8778928660724888033,Klaus,Meister,,10.01.1938,,63741,Aschaffenburg
org,8779273869008522568,8779273869008522568,Sylvia,Linke,Lange,27.01.1932,Bodolz,,
org,8779683287881332436,8779683287881332436,Walter,Haller,,28.01.1978,,01471,Radeburg
org,8785049589034104720,8785049589034104720,Lotte,Braun,Meyer,01.07.1959,Korbach,34497,Korbach
org,8786838096253831319,8786838096253831319,Rene,Ortner,,12.02.1984,,,
org,8787161004266441975,8787161004266441975,Andrea,Schuessler,,04.11.1980,,,
org,8787210707301255487,8787210707301255487,Jutta,Heer,,14.01.2010,,74564,Crailsheim
org,8788876301550139665,8788876301550139665,Wolfgang,Euler,,16.05.1964,,01458,Ottendorf-Okrilla
org,8789598685811394807,8789598685811394807,Marcel,Peters,,05.04.1934,,31699,Beckedorf
org,8795974377043244411,8795974377043244411,Ursula,Lueke,,12.04.1967,,73463,Westhausen
org,8799636024763435681,8799636024763435681,Hartmut,Fiedler,,27.08.1962,,70439,Stuttgart
org,8800811277559775204,8800811277559775204,Erika,Schumann,,23.03.1967,,49525,Lengerich
org,8801424151137992097,8801424151137992097,Ingrid,Giebel,,08.12.1976,,,
org,8802729131592300942,8802729131592300942,Gerhard,Frank,Frank,28.10.1993,Noerdlingen,,
org,8802755337012493722,8802755337012493722,Erika,Niemann,Niemann,13.11.1965,Megesheim,33649,Bielefeld
org,8803329905027168632,8803329905027168632,Christel,Niemeyer,,22.01.1952,,12159,Berlin
org,8804265776556097991,8804265776556097991,Karin,Helmer,Walther,31.08.2002,Schkoelen,,
org,8805450351637282697,8805450351637282697,Christa,Patzelt,,04.10.1936,,65936,Sulzbach
org,8805458370847554769,8805458370847554769,Wolfgang,John,,05.08.1974,,38112,Braunschweig
org,8805976464834643056,8805976464834643056,Magdalena,Hartung,,05.02.1954,,,
org,8806186106717059848,8806186106717059848,Helga,Haehnel,,09.02.1957,,50739,Koeln
org,8806712400772877668,8806712400772877668,Margret,Pilz,,11.02.1987,,,
org,8807646329411095141,8807646329411095141,Fritz,Mueller,,30.10.1951,,,
org,8807687288963119568,8807687288963119568,Valeri,Schuetz,Geyer,19.10.1971,Suedlohn,10245,Berlin
org,8808980318705893952,8808980318705893952,Sylvia,Wiest,,11.12.1985,,78054,Villingen-Schwenningen
org,8810243753424472019,8810243753424472019,Katja,Schley,,12.08.1954,,99510,Willerstedt
org,8811366526174054099,8811366526174054099,Maja,Koch,Obermaier,21.12.1946,Hueckelhoven,40764,Langenfeld
org,8812507783340180153,8812507783340180153,Sven,Staab,,25.04.1963,,,
org,8813159560593491398,8813159560593491398,Charlotte,Wolff,,06.02.1997,,52531,uebach-Palenberg
org,8813423074334060857,8813423074334060857,Arnold,Brenner,Reinhardt,23.07.1966,Braunschweig,42697,Solingen
org,8813579019985269129,8813579019985269129,Helmut,Schell,,27.03.1956,,,
org,8814417671395655053,8814417671395655053,Gisela,Weidner,,05.12.1990,,86561,Aresing
org,8816394545583509463,8816394545583509463,Gesine,Guenther,,06.09.1961,,29525,Uelzen
org,8817399175894776088,8817399175894776088,Charlotte,Pohl,,13.04.1996,,86391,Stadtbergen
org,8818506431806983117,8818506431806983117,Andrea,Schaefer,,23.01.1938,,97688,Sandberg
org,8819623538502618213,8819623538502618213,Uwe,Mueller,,03.12.1976,,,
org,8820125657199981267,8820125657199981267,Kenneth,Schiffer,,02.01.2008,,84028,Landshut
org,8822056981480520393,8822056981480520393,Petra,Hildebrandt,,26.05.2008,,01169,Dresden
org,8822726870077258606,8822726870077258606,Renate,Kroeber,,03.04.1953,,,
org,8824467039232672623,8824467039232672623,Sergej,Peschke,,29.05.1924,,,
org,8824638511082091000,8824638511082091000,Angelika,Seibel,,12.06.1946,,68799,Reilingen
org,8827762748287370593,8827762748287370593,Wilhelm,Wenzel,Wiesner,13.01.1996,Reinhardtsdorf-Schoena,01814,Reinhardtsdorf-Schoena
org,8831602252949637460,8831602252949637460,Dagmar,Berens,Berens,23.07.1932,Kerpen,97353,Wiesentheid
org,8832589202157750871,8832589202157750871,Monika,Jankowski,,16.10.1961,,07751,Zoellnitz
org,8832864893258806056,8832864893258806056,Gerhard,Nagel,Nagel,10.11.1998,Trier,50374,Erftstadt
org,8833414245851707295,8833414245851707295,Olga,Burmeister,,20.04.1969,,74391,Erligheim
org,8834536246325064709,8834536246325064709,Elisabeth,Wagner,Wagner,28.11.1940,Weinheim,17489,Greifswald
org,8835301543839250991,8835301543839250991,Tomas,Mueller,,27.07.2005,,93413,Cham
org,8837164781213796475,8837164781213796475,Ronald,Hafner,,23.10.1942,,,
org,8837181955802445535,8837181955802445535,Max,Heinrich,,03.02.1984,,,
org,8837595995967081746,8837595995967081746,Bernadette,Jungmann,,27.09.1987,,75056,Sulzfeld
org,8837648602030883270,8837648602030883270,Ute,Kropp,,03.07.2002,,53844,Troisdorf
org,8838462239337105531,8838462239337105531,Ilse,Mueller,,19.02.1964,,59192,Bergkamen
org,8842709773801180183,8842709773801180183,Renate,Schellenberg,,03.03.1972,,13583,Berlin
org,8844699624747780533,8844699624747780533,Clemens,Moebius,Biermann,27.10.1937,Kempten,10585,Berlin
org,8845149871092318073,8845149871092318073,Siegfried,Behling,,05.12.1977,,08066,Zwickau
org,8847261461625523803,8847261461625523803,Inge,Bach,,02.08.1932,,23617,Stockelsdorf
org,8847668776101459597,8847668776101459597,Mirco,Ruehl,,04.12.1963,,88662,ueberlingen
org,8847708418814724132,8847708418814724132,Christian,Pahl,,26.01.1949,,49832,Thuine
org,8850037718699717456,8850037718699717456,Friedrich,Basler,,07.08.1965,,85737,Ismaning
org,8850173819122530897,8850173819122530897,Engelbert,Muecke,Muecke,11.08.1987,Neuenrade,,
org,8851927016262945550,8851927016262945550,Harald,Rossbach,Rossbach,06.12.1945,Neubrandenburg,,
org,8851999056274014999,8851999056274014999,Peter,Hensel,,07.08.2008,,74074,Heilbronn
org,8853985318177030906,8853985318177030906,Ina,Hartmann,,05.06.1962,,22457,Hamburg
org,8854070039743477361,8854070039743477361,Anni,Leonhardt,,08.03.1992,,38350,Helmstedt
org,8854190759879686433,8854190759879686433,Martina,Bayer,,31.03.1999,,38120,Braunschweig
org,8855088174184641166,8855088174184641166,Elfriede,Nagel,,13.07.1973,,14612,Falkensee
org,8857783316619968447,8857783316619968447,Hans-Juergen,Schubert,,12.04.2005,,91522,Ansbach
org,8859027820850425963,8859027820850425963,Jens,Thoma,,19.05.1975,,83629,Weyarn
org,8861202982674808645,8861202982674808645,Johann,Herbst,,27.02.1946,,73553,Alfdorf
org,8863800170727127493,8863800170727127493,Dagmar,Brand,,11.02.1961,,86956,Schongau
org,8863830879445562489,8863830879445562489,Heinrich,Link,,10.09.1991,,67157,Ruppertsberg
org,8866536384127611532,8866536384127611532,Ingrid,Schneider,,15.02.1960,,,
org,8867536981003354455,8867536981003354455,Kurt,Schaller,,21.03.1940,,45147,Essen
dup,8867536981003354455,8867536981003354455,Kurt,Schaller-Meyer,,21.03.1940,,45147,Essen
org,8868199509482160769,8868199509482160769,Gerd,Roth,Vollmer,20.08.1979,Moers,47447,Moers
org,8872140869970575562,8872140869970575562,Martha,Stich,,07.08.2005,,,
org,8873309874279134667,8873309874279134667,Ernst,Neumann,Deppe,17.03.1963,Wassenberg,,
org,8874199923684164952,8874199923684164952,Franziska,Herrmann,Herrmann,15.01.1964,Lage,32791,Lage
org,8874458321445473168,8874458321445473168,Marianne,Schell,,14.10.1942,,99099,Erfurt
org,8875008353744042601,8875008353744042601,Katrin,Knop,,18.02.1989,,57462,Olpe
org,8875538048030326257,8875538048030326257,Baerbel,Koenig,,26.01.1987,,,
org,8875848808578332907,8875848808578332907,Christian,Hammer,,10.02.1923,,46499,Hamminkeln
org,8877913300823328105,8877913300823328105,Herbert,Moser,,26.11.1985,,71334,Waiblingen
org,8878562982616807225,8878562982616807225,Herbert,Jahns,Jahns,05.06.1948,Weinolsheim,97348,Willanzheim
org,8881711796855587483,8881711796855587483,Reinhard,Kraus,,16.12.1956,,48151,Muenster
org,8882875272037250895,8882875272037250895,Lutz,Jung,,22.03.1924,,91610,Insingen
org,8882943357482715724,8882943357482715724,Kurt,Kemper,,31.08.1953,,,
org,8884241033801712569,8884241033801712569,Hannelore,Geis,,13.11.1982,,04720,Zschaitz-Ottewig
org,8884730761597008479,8884730761597008479,Bettina,Eckert,,12.11.1981,,12059,Berlin
org,8885580544208911584,8885580544208911584,Hans-Joachim,Boehm,Boehm,26.07.1968,Erlangen,,
org,8885984066806985768,8885984066806985768,Christina,Hardt,Mester,27.02.1964,Ochtrup,49808,Lingen
org,8887274691433772000,8887274691433772000,Matthias,Kempf,,28.07.1995,,40597,Duesseldorf
org,8890441275659013217,8890441275659013217,Guenter,Schmitz,,20.05.1967,,68165,Mannheim
org,8896487853632959172,8896487853632959172,Elsa,Walther,,17.08.1966,,81737,Muenchen
org,8896492464635595392,8896492464635595392,Brigitte,Bogner,Bogner,04.02.1976,Hallenberg,04758,Oschatz
org,8897488847110817004,8897488847110817004,Monika,Kunert,,08.07.1961,,,
org,8899390719551257473,8899390719551257473,Michael,Christmann,,23.03.1939,,,
org,8903020004955107558,8903020004955107558,Marianne,Friess,,06.05.1963,,31157,Sarstedt
org,8903721608425458919,8903721608425458919,Berthold,Beckmann,,16.01.1941,,47589,Uedem
org,8904546711136746512,8904546711136746512,Erika,Staiger,,12.11.1968,,27576,Bremerhaven
org,8906946784828177998,8906946784828177998,Mathilde,Boettcher,,08.07.2007,,73760,Ostfildern
org,8907616538691157617,8907616538691157617,Juergen,Baer,,13.10.1945,,,
org,8908895298964572687,8908895298964572687,Ingelore,Scheffler,Scheffler,05.06.1967,Paderborn,33100,Paderborn
org,8909134617841743309,8909134617841743309,Monika,Baumgaertel,,03.03.1947,,01259,Dresden
org,8911878158443394380,8911878158443394380,Claudia,Schulze,,14.04.1968,,45663,Recklinghausen
org,8911882835183517189,8911882835183517189,Annemarie,Heinrich,,02.10.2007,,28790,Schwanewede
org,8912593546849109106,8912593546849109106,Dieter,Reinhold,,17.05.1963,,,
org,8912827418602522818,8912827418602522818,Guenter,Schmidt,Mueller,05.03.1967,Wimbach,53518,Wimbach
org,8913034760652437700,8913034760652437700,Anton,Schweizer,,01.09.1961,,,
org,8915954810939029346,8915954810939029346,Willi,Buettner,,09.12.1982,,53332,Bornheim
org,8917607071069325923,8917607071069325923,Janet,Mueller,,18.11.1992,,30659,Hannover
org,8920078512046100365,8920078512046100365,Albertine,Wagner,Wagner,26.04.1972,Barleben,39218,Barleben
org,8921493650082514912,8921493650082514912,Steffi,Mayer,,01.05.1989,,04179,Leipzig
org,8922193679719287360,8922193679719287360,Ulrike,Vogelsang,,27.08.1960,,16775,Zabelsdorf
org,8924465556735377071,8924465556735377071,Klaus,Berger,,18.08.1924,,85411,Hohenkammer
org,8925040614065457837,8925040614065457837,Alex,Hirschmann,,28.06.1942,,55126,Mainz
org,8929218024581121487,8929218024581121487,Gaby,Kuehne,Kuehne,26.11.1972,Wienrode,04299,Leipzig
org,8929609871030044527,8929609871030044527,Claudia,Hartmann,,20.02.2008,,76337,Waldbronn
dup,8929609871030044527,8929609871030044527,Claudia,Hartmann,,20.02.2008,,,
org,8930320401347032415,8930320401347032415,Martin,Gerken,Vogel,20.07.1985,Eydelstedt,49406,Eydelstedt
org,8932554323566018887,8932554323566018887,Kristina,Froehlich,,06.08.1948,,01454,Wachau
org,8932978019795646971,8932978019795646971,Aloisia,Ott,,29.08.1992,,79595,Ruemmingen
org,8933961247735331935,8933961247735331935,Donata,Kloos,,09.06.1940,,22417,Hamburg
org,8937692741610680722,8937692741610680722,Heinrich,Gerdes,,05.12.1964,,22455,Hamburg
org,8937775540386377977,8937775540386377977,Martina,Berger,,10.07.1969,,32602,Vlotho
org,8937931410753339440,8937931410753339440,Rainer,Mueller,,27.04.1983,,49413,Dinklage
org,8941441793222753591,8941441793222753591,Thomas,Haag,,28.07.1950,,26209,Hatten
org,8942756980732937137,8942756980732937137,Sebastian,Loehr,Loehr,28.03.2007,Emmendingen,79312,Emmendingen
org,8944935942910295047,8944935942910295047,Sabine,Herbert,,15.01.1997,,,
org,8995452242794166936,8995452242794166936,Mario,Sauer,,25.05.1944,,15370,Petershagen-Eggersdorf
dup,8995452242794166936,8995452242794166936,Mario,Sauer,,25.05.1944,,15370,Petershagen-Eggersdorf
org,9009123271484326008,9009123271484326008,Peter,Schuh,,03.08.1983,,65594,Runkel
dup,9009123271484326008,9009123271484326008,Peter,Schuh,,03.08.1983,,65594,Runkel
org,9013614619746518474,9013614619746518474,Alfred,Genz,,15.04.1940,,10319,Berlin
dup,9013614619746518474,9013614619746518474,Alfred,Genz,,15.04.1940,,10319,Berlin
org,9040996137676326657,9040996137676326657,Helmut,Mueller,,18.01.1976,,,
dup,9040996137676326657,9040996137676326657,Helmut,Mueller-Schnitzler,,18.01.1976,,,
org,9145573559114155181,9145573559114155181,Dorothea,Fleischmann,,29.11.1984,,,
dup,9145573559114155181,9145573559114155181,Dorothea,Fleischmann-Mueller,,29.11.1984,,,
org,9208145941373538214,9208145941373538214,Baerbel,Reinecke,,06.02.1940,,80798,Muenchen
dup,9208145941373538214,9208145941373538214,Baerbel,Roesler,Reinecke,06.02.1940,,80798,Muenchen
org,9222151498078243605,9222151498078243605,Anette,Schillinger,,14.12.1975,,09419,Thum
dup,9222151498078243605,9222151498078243605,Anette,Schillinger-Richter,,14.12.1975,,09419,Thum
